Customer ID,Monetary,Recency,Frequency,R_score,F_score,M_score,Segment
16701.0,9614.59,9.0,26.0,5,5,5,VIP / Khach hang trung thanh
16702.0,1100.88,415.0,4.0,1,4,3,Khach hang trung binh
16704.0,664.16,618.0,2.0,1,2,3,Khach hang trung binh
16705.0,42653.141,1.0,42.0,5,5,5,VIP / Khach hang trung thanh
16706.0,531.35,37.0,3.0,4,3,2,Khach hang trung binh
16707.0,533.41,400.0,4.0,2,4,2,Khach hang trung binh
16708.0,656.63,46.0,1.0,4,2,3,Khach hang moi
16709.0,9056.01,85.0,14.0,3,5,5,Khach hang trung binh
16710.0,5908.6,19.0,22.0,5,5,5,VIP / Khach hang trung thanh
16711.0,2751.48,3.0,9.0,5,5,4,VIP / Khach hang trung thanh
16712.0,4232.87,9.0,13.0,5,5,5,VIP / Khach hang trung thanh
16713.0,13943.36,19.0,32.0,5,5,5,VIP / Khach hang trung thanh
16714.0,1222.24,219.0,4.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16715.0,625.52,78.0,2.0,3,2,3,Khach hang trung binh
16716.0,1568.2800000000002,267.0,3.0,2,3,4,Khach hang trung binh
16717.0,5987.41,24.0,14.0,4,5,5,VIP / Khach hang trung thanh
16718.0,3006.08,369.0,5.0,2,4,5,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16719.0,3368.87,15.0,14.0,5,5,5,VIP / Khach hang trung thanh
16720.0,556.6899999999999,26.0,3.0,4,3,2,Khach hang trung binh
16721.0,292.47,262.0,1.0,2,2,2,Da roi bo / Khong con hoat dong
16722.0,8168.31,17.0,22.0,5,5,5,VIP / Khach hang trung thanh
16723.0,1231.36,91.0,4.0,3,4,4,Khach hang trung binh
16724.0,147.35,405.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
16725.0,1676.86,302.0,14.0,2,5,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16726.0,2063.88,26.0,7.0,4,4,4,VIP / Khach hang trung thanh
16727.0,1377.77,364.0,4.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16728.0,1048.28,46.0,4.0,4,4,3,Khach hang trung binh
16729.0,7041.69,38.0,21.0,4,5,5,VIP / Khach hang trung thanh
16730.0,702.79,52.0,3.0,4,3,3,Khach hang trung binh
16731.0,170.3,648.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16732.0,3966.79,32.0,4.0,4,4,5,VIP / Khach hang trung thanh
16733.0,259.68,530.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16734.0,646.76,52.0,3.0,4,3,3,Khach hang trung binh
16735.0,5578.86,79.0,14.0,3,5,5,Khach hang trung binh
16736.0,2904.51,506.0,5.0,1,4,5,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16737.0,835.1999999999999,53.0,2.0,4,2,3,Khach hang moi
16738.0,3.75,298.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
16739.0,772.23,177.0,2.0,3,2,3,Khach hang trung binh
16740.0,226.91,395.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
16741.0,173.06,625.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16742.0,2334.97,47.0,14.0,4,5,4,VIP / Khach hang trung thanh
16743.0,4165.9,29.0,14.0,4,5,5,VIP / Khach hang trung thanh
16744.0,1291.91,11.0,7.0,5,4,4,VIP / Khach hang trung thanh
16745.0,7157.1,87.0,17.0,3,5,5,Khach hang trung binh
16746.0,18012.2,5.0,42.0,5,5,5,VIP / Khach hang trung thanh
16747.0,826.96,38.0,2.0,4,2,3,Khach hang moi
16748.0,3632.29,18.0,14.0,5,5,5,VIP / Khach hang trung thanh
16749.0,4157.88,591.0,2.0,1,2,5,Khach hang trung binh
16750.0,623.93,45.0,5.0,4,4,3,Khach hang trung binh
16751.0,1764.72,31.0,1.0,4,2,4,Khach hang moi
16752.0,207.5,373.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
16753.0,223.92,58.0,1.0,4,2,1,Khach hang moi
16754.0,54558.18,372.0,29.0,2,5,5,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16755.0,2846.13,114.0,7.0,3,4,5,Khach hang trung binh
16756.0,1287.42,215.0,7.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16757.0,270.48,319.0,2.0,2,2,1,Da roi bo / Khong con hoat dong
16758.0,369.34,65.0,1.0,3,2,2,Khach hang trung binh
16759.0,772.84,8.0,3.0,5,3,3,Khach hang trung binh
16760.0,228.0,430.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16761.0,316.62,97.0,1.0,3,2,2,Khach hang trung binh
16762.0,1207.24,20.0,3.0,4,3,4,Khach hang trung binh
16763.0,947.75,199.0,2.0,2,2,3,Khach hang trung binh
16764.0,2749.9500000000003,4.0,13.0,5,5,4,VIP / Khach hang trung thanh
16765.0,454.75,294.0,2.0,2,2,2,Da roi bo / Khong con hoat dong
16766.0,1145.6,273.0,2.0,2,2,3,Khach hang trung binh
16767.0,7954.76,31.0,15.0,4,5,5,VIP / Khach hang trung thanh
16768.0,1637.52,48.0,9.0,4,5,4,VIP / Khach hang trung thanh
16769.0,1117.05,260.0,4.0,2,4,3,Khach hang trung binh
16770.0,1746.83,58.0,9.0,4,5,4,VIP / Khach hang trung thanh
16771.0,3949.6,33.0,10.0,4,5,5,VIP / Khach hang trung thanh
16772.0,2760.1,423.0,3.0,1,3,4,Khach hang trung binh
16773.0,421.24,57.0,3.0,4,3,2,Khach hang trung binh
16774.0,1560.88,68.0,8.0,3,5,4,Khach hang trung binh
16775.0,2739.24,10.0,16.0,5,5,4,VIP / Khach hang trung thanh
16776.0,592.51,60.0,2.0,3,2,2,Khach hang trung binh
16777.0,1261.43,80.0,5.0,3,4,4,Khach hang trung binh
16778.0,245.94,74.0,2.0,3,2,1,Khach hang trung binh
16779.0,32522.4,2.0,53.0,5,5,5,VIP / Khach hang trung thanh
16780.0,596.4,100.0,3.0,3,3,3,Khach hang trung binh
16781.0,606.4,372.0,2.0,2,2,3,Khach hang trung binh
16782.0,9552.62,10.0,38.0,5,5,5,VIP / Khach hang trung thanh
16783.0,391.95,437.0,1.0,1,2,2,Da roi bo / Khong con hoat dong
16784.0,892.33,20.0,5.0,4,4,3,Khach hang trung binh
16785.0,533.78,410.0,1.0,1,2,2,Da roi bo / Khong con hoat dong
16786.0,51.84,394.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
16787.0,1017.53,398.0,4.0,2,4,3,Khach hang trung binh
16788.0,1928.93,123.0,5.0,3,4,4,Khach hang trung binh
16789.0,80.8,8.0,1.0,5,2,1,Khach hang moi
16790.0,1520.12,4.0,6.0,5,4,4,VIP / Khach hang trung thanh
16791.0,3865.06,29.0,15.0,4,5,5,VIP / Khach hang trung thanh
16792.0,623.46,282.0,5.0,2,4,3,Khach hang trung binh
16793.0,243.84,57.0,1.0,4,2,1,Khach hang moi
16794.0,2031.5,1.0,15.0,5,5,4,VIP / Khach hang trung thanh
16795.0,2035.21,365.0,3.0,2,3,4,Khach hang trung binh
16796.0,305.62,89.0,1.0,3,2,2,Khach hang trung binh
16797.0,1761.02,393.0,5.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16798.0,830.01,554.0,3.0,1,3,3,Khach hang trung binh
16799.0,447.83,432.0,2.0,1,2,2,Da roi bo / Khong con hoat dong
16800.0,1162.65,11.0,1.0,5,2,3,Khach hang moi
16801.0,842.33,163.0,4.0,3,4,3,Khach hang trung binh
16802.0,582.61,679.0,2.0,1,2,2,Da roi bo / Khong con hoat dong
16803.0,332.3,65.0,1.0,3,2,2,Khach hang trung binh
16804.0,536.99,23.0,3.0,4,3,2,Khach hang trung binh
16805.0,1091.34,174.0,5.0,3,4,3,Khach hang trung binh
16806.0,762.16,103.0,4.0,3,4,3,Khach hang trung binh
16807.0,2064.88,143.0,6.0,3,4,4,Khach hang trung binh
16808.0,288.42,99.0,2.0,3,2,2,Khach hang trung binh
16809.0,1725.48,23.0,9.0,4,5,4,VIP / Khach hang trung thanh
16810.0,786.14,192.0,2.0,2,2,3,Khach hang trung binh
16811.0,547.07,5.0,2.0,5,2,2,Khach hang moi
16812.0,2216.8,361.0,4.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16813.0,1652.18,8.0,10.0,5,5,4,VIP / Khach hang trung thanh
16814.0,11916.35,14.0,36.0,5,5,5,VIP / Khach hang trung thanh
16815.0,406.02,454.0,2.0,1,2,2,Da roi bo / Khong con hoat dong
16816.0,417.06,103.0,4.0,3,4,2,Khach hang trung binh
16817.0,2392.85,3.0,13.0,5,5,4,VIP / Khach hang trung thanh
16818.0,3317.97,11.0,11.0,5,5,5,VIP / Khach hang trung thanh
16819.0,182.59,465.0,2.0,1,2,1,Da roi bo / Khong con hoat dong
16820.0,497.61,96.0,1.0,3,2,2,Khach hang trung binh
16821.0,113.35,382.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
16822.0,144.84,686.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16823.0,2236.14,227.0,7.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16824.0,686.24,16.0,3.0,5,3,3,Khach hang trung binh
16825.0,1826.89,39.0,5.0,4,4,4,VIP / Khach hang trung thanh
16826.0,341.7,51.0,1.0,4,2,2,Khach hang moi
16827.0,392.13,393.0,5.0,2,4,2,Khach hang trung binh
16828.0,128.5,93.0,2.0,3,2,1,Khach hang trung binh
16829.0,513.32,157.0,2.0,3,2,2,Khach hang trung binh
16830.0,1183.7,39.0,4.0,4,4,3,Khach hang trung binh
16831.0,91.8,565.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16832.0,417.61,184.0,5.0,3,4,2,Khach hang trung binh
16833.0,2409.04,1.0,6.0,5,4,4,VIP / Khach hang trung thanh
16834.0,898.96,228.0,2.0,2,2,3,Khach hang trung binh
16835.0,1389.76,128.0,6.0,3,4,4,Khach hang trung binh
16836.0,782.37,40.0,4.0,4,4,3,Khach hang trung binh
16837.0,3167.73,31.0,11.0,4,5,5,VIP / Khach hang trung thanh
16838.0,1126.66,197.0,4.0,2,4,3,Khach hang trung binh
16839.0,20416.03,9.0,44.0,5,5,5,VIP / Khach hang trung thanh
16840.0,126.71,603.0,2.0,1,2,1,Da roi bo / Khong con hoat dong
16841.0,3841.16,37.0,12.0,4,5,5,VIP / Khach hang trung thanh
16842.0,1260.44,101.0,3.0,3,3,4,Khach hang trung binh
16843.0,19528.78,43.0,35.0,4,5,5,VIP / Khach hang trung thanh
16844.0,614.34,563.0,2.0,1,2,3,Khach hang trung binh
16845.0,253.88,618.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16846.0,842.41,50.0,3.0,4,3,3,Khach hang trung binh
16847.0,614.89,43.0,2.0,4,2,3,Khach hang moi
16848.0,1411.62,53.0,4.0,4,4,4,VIP / Khach hang trung thanh
16849.0,124.57,187.0,1.0,3,2,1,Khach hang trung binh
16850.0,332.41,334.0,1.0,2,2,2,Da roi bo / Khong con hoat dong
16851.0,342.45,4.0,3.0,5,3,2,Khach hang trung binh
16852.0,144.91000000000005,10.0,2.0,5,2,1,Khach hang moi
16854.0,1408.96,417.0,2.0,1,2,4,Khach hang trung binh
16855.0,328.4,24.0,2.0,4,3,2,Khach hang trung binh
16856.0,358.49,15.0,3.0,5,3,2,Khach hang trung binh
16857.0,352.8,443.0,1.0,1,2,2,Da roi bo / Khong con hoat dong
16858.0,4085.74,369.0,10.0,2,5,5,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16859.0,1657.74,145.0,7.0,3,4,4,Khach hang trung binh
16860.0,1593.67,453.0,3.0,1,3,4,Khach hang trung binh
16861.0,924.48,60.0,5.0,3,4,3,Khach hang trung binh
16862.0,662.33,547.0,4.0,1,4,3,Khach hang trung binh
16863.0,812.82,31.0,3.0,4,3,3,Khach hang trung binh
16864.0,409.25,434.0,2.0,1,3,2,Khach hang trung binh
16865.0,130.95,402.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
16866.0,207.74,141.0,3.0,3,3,1,Khach hang trung binh
16867.0,76.74000000000001,690.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16868.0,384.56,394.0,3.0,2,3,2,Khach hang trung binh
16869.0,797.3199999999999,23.0,4.0,4,4,3,Khach hang trung binh
16870.0,450.16,469.0,1.0,1,2,2,Da roi bo / Khong con hoat dong
16871.0,2761.49,22.0,6.0,4,4,4,VIP / Khach hang trung thanh
16872.0,1213.13,77.0,6.0,3,4,4,Khach hang trung binh
16873.0,14547.03,5.0,12.0,5,5,5,VIP / Khach hang trung thanh
16874.0,209.89,379.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
16875.0,4053.2,67.0,11.0,3,5,5,Khach hang trung binh
16876.0,136.01,404.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
16877.0,846.62,12.0,6.0,5,4,3,Khach hang trung binh
16878.0,0.0,84.0,1.0,3,2,1,Khach hang trung binh
16880.0,1813.21,31.0,8.0,4,5,4,VIP / Khach hang trung thanh
16881.0,432.0,67.0,1.0,3,2,2,Khach hang trung binh
16882.0,705.12,67.0,3.0,3,3,3,Khach hang trung binh
16883.0,2236.11,187.0,19.0,3,5,4,Khach hang trung binh
16884.0,1070.97,38.0,4.0,4,4,3,Khach hang trung binh
16885.0,684.6,15.0,4.0,5,4,3,Khach hang trung binh
16886.0,0.0,456.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16887.0,658.17,35.0,3.0,4,3,3,Khach hang trung binh
16888.0,434.2,401.0,3.0,2,3,2,Khach hang trung binh
16889.0,2526.65,195.0,6.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16890.0,285.41,477.0,3.0,1,3,2,Khach hang trung binh
16891.0,1727.94,2.0,11.0,5,5,4,VIP / Khach hang trung thanh
16892.0,726.05,1.0,7.0,5,4,3,Khach hang trung binh
16893.0,249.89,367.0,2.0,2,3,1,Khach hang trung binh
16894.0,1265.26,502.0,3.0,1,3,4,Khach hang trung binh
16895.0,1102.9,65.0,5.0,3,4,3,Khach hang trung binh
16896.0,103.95,555.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16897.0,213.03,299.0,2.0,2,3,1,Khach hang trung binh
16898.0,820.86,26.0,5.0,4,4,3,Khach hang trung binh
16899.0,1695.77,8.0,8.0,5,5,4,VIP / Khach hang trung thanh
16900.0,187.6900000000001,17.0,3.0,5,3,1,Khach hang trung binh
16901.0,204.26,729.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16902.0,1706.88,116.0,1.0,3,2,4,Khach hang trung binh
16903.0,1009.45,29.0,3.0,4,3,3,Khach hang trung binh
16904.0,4675.36,4.0,21.0,5,5,5,VIP / Khach hang trung thanh
16905.0,4677.12,5.0,17.0,5,5,5,VIP / Khach hang trung thanh
16906.0,1410.92,82.0,7.0,3,4,4,Khach hang trung binh
16907.0,1470.89,29.0,9.0,4,5,4,VIP / Khach hang trung thanh
16908.0,153.59,722.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16909.0,364.14,72.0,1.0,3,2,2,Khach hang trung binh
16910.0,1508.96,4.0,8.0,5,5,4,VIP / Khach hang trung thanh
16911.0,251.35,636.0,2.0,1,3,1,Khach hang trung binh
16912.0,4413.8,29.0,15.0,4,5,5,VIP / Khach hang trung thanh
16913.0,423.91,290.0,3.0,2,3,2,Khach hang trung binh
16914.0,183.76,36.0,1.0,4,2,1,Khach hang moi
16915.0,1543.18,9.0,11.0,5,5,4,VIP / Khach hang trung thanh
16916.0,902.02,24.0,4.0,4,4,3,Khach hang trung binh
16917.0,1842.93,277.0,2.0,2,3,4,Khach hang trung binh
16918.0,3131.31,50.0,16.0,4,5,5,VIP / Khach hang trung thanh
16919.0,4837.56,156.0,24.0,3,5,5,Khach hang trung binh
16920.0,355.45,411.0,1.0,1,2,2,Da roi bo / Khong con hoat dong
16921.0,409.21,61.0,3.0,3,3,2,Khach hang trung binh
16922.0,611.08,573.0,1.0,1,2,3,Khach hang trung binh
16923.0,12572.15,12.0,32.0,5,5,5,VIP / Khach hang trung thanh
16924.0,722.64,21.0,3.0,4,3,3,Khach hang trung binh
16925.0,125.65,540.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16926.0,1158.66,371.0,5.0,2,4,3,Khach hang trung binh
16927.0,543.05,116.0,3.0,3,3,2,Khach hang trung binh
16928.0,3777.88,80.0,29.0,3,5,5,Khach hang trung binh
16929.0,1295.39,4.0,7.0,5,4,4,VIP / Khach hang trung thanh
16930.0,378.89,26.0,3.0,4,3,2,Khach hang trung binh
16931.0,5032.22,5.0,23.0,5,5,5,VIP / Khach hang trung thanh
16932.0,412.55,53.0,3.0,4,3,2,Khach hang trung binh
16933.0,3017.65,1.0,9.0,5,5,5,VIP / Khach hang trung thanh
16934.0,2062.89,55.0,6.0,4,4,4,VIP / Khach hang trung thanh
16935.0,530.86,382.0,3.0,2,3,2,Khach hang trung binh
16936.0,548.29,26.0,2.0,4,3,2,Khach hang trung binh
16937.0,196.25,499.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16938.0,6162.110000000001,9.0,9.0,5,5,5,VIP / Khach hang trung thanh
16939.0,433.85,489.0,3.0,1,3,2,Khach hang trung binh
16940.0,6245.41,52.0,8.0,4,5,5,VIP / Khach hang trung thanh
16941.0,33.0,612.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16942.0,1878.51,13.0,9.0,5,5,4,VIP / Khach hang trung thanh
16943.0,816.73,212.0,5.0,2,4,3,Khach hang trung binh
16944.0,101.36,610.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16945.0,8530.66,22.0,33.0,4,5,5,VIP / Khach hang trung thanh
16946.0,1199.54,383.0,5.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16947.0,896.73,236.0,5.0,2,4,3,Khach hang trung binh
16948.0,868.77,139.0,7.0,3,4,3,Khach hang trung binh
16949.0,1161.27,4.0,6.0,5,4,3,Khach hang trung binh
16950.0,3482.59,57.0,10.0,4,5,5,VIP / Khach hang trung thanh
16951.0,1262.75,135.0,3.0,3,3,4,Khach hang trung binh
16952.0,795.83,109.0,5.0,3,4,3,Khach hang trung binh
16953.0,20.8,30.0,1.0,4,2,1,Khach hang moi
16954.0,6037.33,1.0,20.0,5,5,5,VIP / Khach hang trung thanh
16955.0,1072.06,185.0,6.0,3,4,3,Khach hang trung binh
16956.0,292.34,18.0,1.0,5,2,2,Khach hang moi
16957.0,416.64,239.0,2.0,2,3,2,Khach hang trung binh
16958.0,778.49,435.0,1.0,1,2,3,Khach hang trung binh
16959.0,117.35,87.0,1.0,3,2,1,Khach hang trung binh
16960.0,1969.43,39.0,8.0,4,5,4,VIP / Khach hang trung thanh
16961.0,773.01,116.0,3.0,3,3,3,Khach hang trung binh
16962.0,251.04,410.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16963.0,110.55,187.0,1.0,3,2,1,Khach hang trung binh
16964.0,207.85,733.0,2.0,1,3,1,Khach hang trung binh
16965.0,201.19,227.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
16966.0,2148.47,8.0,7.0,5,4,4,VIP / Khach hang trung thanh
16967.0,319.02,189.0,1.0,2,2,2,Da roi bo / Khong con hoat dong
16968.0,439.43,4.0,2.0,5,3,2,Khach hang trung binh
16969.0,650.41,39.0,3.0,4,3,3,Khach hang trung binh
16970.0,71.4,626.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
16971.0,232.21,38.0,1.0,4,2,1,Khach hang moi
16972.0,749.0,383.0,2.0,2,3,3,Khach hang trung binh
16973.0,127.0,386.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
16974.0,365.5,523.0,2.0,1,3,2,Khach hang trung binh
16975.0,902.42,423.0,3.0,1,3,3,Khach hang trung binh
16976.0,251.52,267.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
16977.0,496.0,395.0,4.0,2,4,2,Khach hang trung binh
16978.0,768.88,78.0,3.0,3,3,3,Khach hang trung binh
16979.0,2787.09,4.0,9.0,5,5,4,VIP / Khach hang trung thanh
16980.0,1422.8300000000002,255.0,3.0,2,3,4,Khach hang trung binh
16982.0,384.06,61.0,1.0,3,2,2,Khach hang trung binh
16983.0,3479.48,13.0,11.0,5,5,5,VIP / Khach hang trung thanh
16984.0,10195.15,88.0,9.0,3,5,5,Khach hang trung binh
16985.0,10545.76,17.0,23.0,5,5,5,VIP / Khach hang trung thanh
16986.0,4888.75,30.0,11.0,4,5,5,VIP / Khach hang trung thanh
16987.0,2509.5,3.0,11.0,5,5,4,VIP / Khach hang trung thanh
16988.0,382.67,5.0,2.0,5,3,2,Khach hang trung binh
16989.0,1133.25,7.0,6.0,5,4,3,Khach hang trung binh
16990.0,344.0,219.0,2.0,2,3,2,Khach hang trung binh
16991.0,1041.21,421.0,1.0,1,2,3,Khach hang trung binh
16992.0,5460.1,11.0,13.0,5,5,5,VIP / Khach hang trung thanh
16993.0,1688.15,464.0,2.0,1,3,4,Khach hang trung binh
16996.0,2044.16,30.0,9.0,4,5,4,VIP / Khach hang trung thanh
16997.0,702.0,288.0,3.0,2,3,3,Khach hang trung binh
16998.0,394.02,150.0,5.0,3,4,2,Khach hang trung binh
16999.0,484.82,23.0,2.0,4,3,2,Khach hang trung binh
17000.0,406.3,396.0,2.0,2,3,2,Khach hang trung binh
17001.0,6640.8,1.0,19.0,5,5,5,VIP / Khach hang trung thanh
17002.0,2565.6,86.0,7.0,3,4,4,Khach hang trung binh
17003.0,828.21,402.0,4.0,2,4,3,Khach hang trung binh
17004.0,2324.36,46.0,4.0,4,4,4,VIP / Khach hang trung thanh
17005.0,612.41,471.0,2.0,1,3,3,Khach hang trung binh
17006.0,1635.27,5.0,8.0,5,5,4,VIP / Khach hang trung thanh
17007.0,1107.6,51.0,7.0,4,4,3,Khach hang trung binh
17008.0,81.36,429.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
17009.0,242.06,551.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
17010.0,185.46,18.0,1.0,5,2,1,Khach hang moi
17011.0,536.7,30.0,3.0,4,3,2,Khach hang trung binh
17012.0,360.61,725.0,1.0,1,2,2,Da roi bo / Khong con hoat dong
17014.0,562.6800000000001,8.0,3.0,5,3,2,Khach hang trung binh
17015.0,1838.61,29.0,3.0,4,3,4,Khach hang trung binh
17016.0,552.4,577.0,1.0,1,2,2,Da roi bo / Khong con hoat dong
17017.0,6553.79,3.0,29.0,5,5,5,VIP / Khach hang trung thanh
17018.0,2287.7,41.0,6.0,4,4,4,VIP / Khach hang trung thanh
17019.0,3541.59,11.0,11.0,5,5,5,VIP / Khach hang trung thanh
17020.0,935.62,542.0,2.0,1,3,3,Khach hang trung binh
17021.0,1182.22,442.0,6.0,1,4,3,Khach hang trung binh
17022.0,260.0,31.0,2.0,4,3,1,Khach hang trung binh
17023.0,800.18,417.0,3.0,1,3,3,Khach hang trung binh
17024.0,95.85,45.0,3.0,4,3,1,Khach hang trung binh
17025.0,1349.67,61.0,5.0,3,4,4,Khach hang trung binh
17026.0,175.82999999999998,185.0,3.0,3,3,1,Khach hang trung binh
17027.0,1268.93,79.0,9.0,3,5,4,Khach hang trung binh
17028.0,1593.83,581.0,3.0,1,3,4,Khach hang trung binh
17029.0,2137.3,111.0,7.0,3,4,4,Khach hang trung binh
17030.0,146.87,64.0,1.0,3,2,1,Khach hang trung binh
17031.0,2773.85,12.0,6.0,5,4,4,VIP / Khach hang trung thanh
17032.0,2129.78,548.0,8.0,1,5,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
17033.0,1332.79,86.0,4.0,3,4,4,Khach hang trung binh
17034.0,1231.82,16.0,5.0,5,4,4,VIP / Khach hang trung thanh
17035.0,568.39,246.0,4.0,2,4,2,Khach hang trung binh
17036.0,176.9,383.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
17037.0,1253.22,88.0,1.0,3,2,4,Khach hang trung binh
17038.0,743.17,30.0,2.0,4,3,3,Khach hang trung binh
17039.0,1954.99,604.0,1.0,1,2,4,Khach hang trung binh
17040.0,463.25,138.0,2.0,3,3,2,Khach hang trung binh
17041.0,1639.4,27.0,6.0,4,4,4,VIP / Khach hang trung thanh
17042.0,1036.58,3.0,5.0,5,4,3,Khach hang trung binh
17043.0,2593.65,32.0,8.0,4,5,4,VIP / Khach hang trung thanh
17044.0,11867.6,25.0,12.0,4,5,5,VIP / Khach hang trung thanh
17045.0,827.6800000000001,113.0,5.0,3,4,3,Khach hang trung binh
17046.0,1906.07,157.0,5.0,3,4,4,Khach hang trung binh
17047.0,2289.23,85.0,6.0,3,4,4,Khach hang trung binh
17048.0,1991.45,118.0,7.0,3,4,4,Khach hang trung binh
17049.0,9588.83,3.0,19.0,5,5,5,VIP / Khach hang trung thanh
17050.0,4348.46,96.0,11.0,3,5,5,Khach hang trung binh
17051.0,706.49,194.0,4.0,2,4,3,Khach hang trung binh
17052.0,399.09,28.0,1.0,4,2,2,Khach hang moi
17053.0,496.38,131.0,1.0,3,2,2,Khach hang trung binh
17054.0,1353.83,28.0,5.0,4,4,4,VIP / Khach hang trung thanh
17055.0,232.85,446.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
17056.0,128.60000000000002,738.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
17057.0,294.74,596.0,1.0,1,2,2,Da roi bo / Khong con hoat dong
17058.0,1179.89,82.0,3.0,3,3,3,Khach hang trung binh
17059.0,4846.87,30.0,9.0,4,5,5,VIP / Khach hang trung thanh
17060.0,234.24,266.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
17061.0,5116.13,74.0,11.0,3,5,5,Khach hang trung binh
17062.0,885.85,314.0,6.0,2,4,3,Khach hang trung binh
17063.0,3576.88,21.0,13.0,4,5,5,VIP / Khach hang trung thanh
17064.0,855.45,59.0,3.0,4,3,3,Khach hang trung binh
17065.0,82.35,638.0,2.0,1,3,1,Khach hang trung binh
17066.0,228.34,726.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
17067.0,454.54,725.0,3.0,1,3,2,Khach hang trung binh
17068.0,8953.03,12.0,47.0,5,5,5,VIP / Khach hang trung thanh
17069.0,5441.35,28.0,14.0,4,5,5,VIP / Khach hang trung thanh
17070.0,437.42,114.0,2.0,3,3,2,Khach hang trung binh
17071.0,3730.96,28.0,13.0,4,5,5,VIP / Khach hang trung thanh
17072.0,273.35,625.0,1.0,1,2,2,Da roi bo / Khong con hoat dong
17073.0,1446.09,18.0,4.0,5,4,4,VIP / Khach hang trung thanh
17074.0,203.05,563.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
17075.0,2216.28,18.0,10.0,5,5,4,VIP / Khach hang trung thanh
17076.0,1242.75,36.0,6.0,4,4,4,VIP / Khach hang trung thanh
17077.0,306.0,578.0,1.0,1,2,2,Da roi bo / Khong con hoat dong
17078.0,378.2,36.0,2.0,4,3,2,Khach hang trung binh
17079.0,118.8,78.0,1.0,3,2,1,Khach hang trung binh
17080.0,955.41,22.0,7.0,4,4,3,Khach hang trung binh
17081.0,949.39,25.0,6.0,4,4,3,Khach hang trung binh
17082.0,4732.03,33.0,6.0,4,4,5,VIP / Khach hang trung thanh
17083.0,4035.08,109.0,9.0,3,5,5,Khach hang trung binh
17084.0,4997.96,35.0,3.0,4,3,5,Khach hang trung binh
17085.0,7713.67,123.0,28.0,3,5,5,Khach hang trung binh
17086.0,2050.08,7.0,6.0,5,4,4,VIP / Khach hang trung thanh
17087.0,221.53,738.0,1.0,1,2,1,Da roi bo / Khong con hoat dong
17088.0,1991.01,28.0,4.0,4,4,4,VIP / Khach hang trung thanh
17089.0,128.45,386.0,1.0,2,2,1,Da roi bo / Khong con hoat dong
